-15.9526	0.1618	216.0157	182.3579	26.1110	42.1231	-91.3224	2.0775	10.1366	11.9038	2366.5589	316.2031	45.0565	0.9887	223.9465
-16.1228	0.1619	265.2847	194.8560	32.0835	74.4356	-64.8165	2.2480	11.1314	13.4112	3982.9743	548.5580	91.9185	0.9886	149.4688
-16.6245	0.1513	217.4170	180.0962	40.0835	69.2108	-90.1228	2.1854	10.8471	13.2466	3488.9775	472.9817	74.4772	0.9883	283.4327
-15.9318	0.1589	228.0532	101.3312	30.7493	89.6342	-58.5726	2.2215	11.2505	14.4779	5057.4192	621.1107	94.6929	0.9882	126.2300
-16.1014	0.1658	253.7269	212.6206	32.5074	66.6077	-94.7603	2.1598	10.6565	12.8299	3192.5060	427.1747	65.9972	0.9877	207.7737
-15.4036	0.1584	221.8276	174.5366	32.2937	53.0445	-48.1391	2.1865	10.6822	12.5174	3060.0411	430.9019	70.3273	0.9873	272.5152
-16.0746	0.1548	239.6680	260.6997	27.4753	36.7641	-111.7929	2.1460	10.4383	12.0040	2528.6281	361.6015	57.1673	0.9869	366.8293
-15.5982	0.1549	216.0360	117.5542	25.1932	52.2727	-70.7069	2.1847	10.7716	12.8347	3238.7773	450.6865	71.6704	0.9869	146.5133
-15.9939	0.1585	245.0462	226.8836	29.7892	57.0168	-47.7256	2.2314	10.8889	12.7997	3430.0254	496.8495	84.4454	0.9868	265.7279
-16.0648	0.1511	221.0643	269.7896	33.5043	50.1030	-96.8094	2.1605	10.5937	12.5773	2978.0456	411.6303	64.8970	0.9868	420.0327
-15.8285	0.1615	224.1080	106.5615	30.6917	59.4351	-86.5229	2.1496	10.6277	12.7406	3038.6109	406.4898	62.1346	0.9860	168.5418
-16.5522	0.1429	256.8159	196.3316	30.7049	66.4844	-93.3332	2.3395	11.5798	14.1345	4964.1544	701.2156	125.7822	0.9859	162.4371
-16.1509	0.1594	234.1851	176.0269	29.5476	53.2162	-33.7941	2.2217	10.8249	12.5850	3218.0926	472.5915	79.9120	0.9858	213.7579
-15.9673	0.1514	202.5671	141.9485	31.4438	27.0684	-120.4667	2.0393	9.8997	11.4287	1973.3160	264.6483	36.4091	0.9854	311.7181
-15.9013	0.1610	225.2955	158.3052	34.7760	64.1209	-44.4576	2.1821	10.7470	12.7970	3199.1940	449.3511	71.7278	0.9854	217.5926
-15.7249	0.1677	245.1020	145.7960	31.2309	31.6940	7.6702	2.2240	10.5353	11.5242	7165.8666	365.9789	57.9868	0.9848	245.6251
-16.4649	0.1670	257.2499	131.5203	33.3000	81.0183	-87.2453	2.2028	11.0303	13.5318	3808.5952	500.9072	78.8508	0.9843	157.3395
-16.0083	0.1529	225.5981	246.0814	30.8586	48.3208	-97.8473	2.1543	10.5726	12.4954	2919.3536	403.3185	63.0789	0.9842	335.1894
-16.2245	0.1634	265.2911	291.2795	33.7216	49.1774	-151.6138	2.1103	10.3545	12.1019	2462.9052	336.3386	50.5758	0.9842	477.5844
-15.7240	0.1681	235.2363	275.6679	32.7369	48.8298	-88.2268	2.1047	10.2334	11.9395	2379.2130	327.6013	49.2327	0.9841	473.9207
-15.3851	0.1621	217.1996	118.0296	35.8756	70.4931	-74.6115	2.1407	10.6668	12.9621	3203.2952	416.4660	62.1356	0.9839	180.7640
-16.1458	0.1583	242.5033	164.2333	30.8516	60.0437	-48.1068	2.2406	11.0146	12.9338	3532.9448	506.3250	86.1725	0.9838	184.7141
-15.9048	0.1685	276.9477	234.8457	30.7799	69.6409	-58.6774	2.2192	10.9047	12.9136	3480.0623	493.5639	81.8643	0.9838	187.4044
-15.7701	0.1577	244.6469	323.9695	31.9979	37.2957	-127.1113	2.1673	10.3669	11.7512	2237.8358	325.1780	53.5066	0.9837	675.3126
-16.0359	0.1506	223.0365	240.3164	35.1235	44.6371	-132.6614	2.1201	10.4093	12.2993	2595.0181	357.5508	54.0671	0.9835	445.0542
-16.3963	0.1579	229.6849	137.4082	31.3070	72.4854	-87.3070	2.1880	10.9324	13.5294	3833.6060	499.4815	77.2202	0.9834	152.3874
-15.6081	0.1663	281.7908	184.6137	37.3383	89.8031	-92.1537	2.2374	11.1887	13.7369	4135.0646	547.3444	89.4112	0.9833	131.6827
-15.7642	0.1468	236.0002	234.6589	32.3187	57.6609	-86.5517	2.2518	11.1061	13.2783	3833.1135	540.2474	92.2444	0.9832	303.6912
-16.2150	0.1663	250.0014	201.7848	27.7511	60.0354	-64.6580	2.1784	10.7213	12.6520	3200.8939	439.4267	69.9133	0.9831	159.8055
-16.3030	0.1565	220.1553	241.2910	32.6721	50.4036	-66.4485	2.1626	10.5639	12.4291	2916.1133	408.6336	65.0692	0.9829	368.0118
-15.8399	0.1562	237.6704	271.6753	32.8410	48.5765	-89.0774	2.1908	10.6683	12.4340	2917.6254	416.8819	69.0694	0.9829	475.5415
-16.1807	0.1573	235.2222	302.2771	32.7445	48.9324	-112.6832	2.1239	10.4115	12.2716	2635.4587	364.2105	55.3029	0.9828	449.7621
-16.1171	0.1622	225.9660	181.0256	30.6366	70.1664	-60.7626	2.1556	10.7291	13.1158	3472.6391	458.7788	69.0734	0.9827	146.7035
-16.5584	0.1608	226.9917	246.3326	27.7872	49.0647	-74.8262	2.1273	10.4195	12.2575	2751.1164	378.3116	57.3056	0.9825	252.2450
-16.4726	0.1549	200.3795	185.8869	34.7125	24.8570	-39.9073	2.1643	10.3106	11.5064	2295.8868	340.0535	57.0052	0.9822	443.0702
-15.6852	0.1697	220.0993	177.3551	31.5480	64.1958	-66.5828	2.0893	10.3585	12.4588	2761.9691	358.6732	50.4905	0.9820	196.7863
-16.3705	0.1575	237.6947	89.8792	35.7463	90.6021	-113.6006	2.2175	10.8708	12.9068	4085.0884	542.5013	86.4139	0.9817	201.5538
-16.1384	0.1576	221.8168	346.7335	30.3154	34.0831	-121.5494	2.0570	9.9916	11.4647	1991.0486	268.9473	38.0144	0.9816	571.1444
-16.0408	0.1630	231.3080	211.3351	27.6484	26.9218	-34.5439	2.1985	10.4252	11.4776	2417.8544	364.9122	63.5864	0.9815	420.5850
-16.0312	0.1600	219.2036	236.3868	33.4061	48.8490	-114.9363	2.0679	10.1711	12.0839	2403.1617	315.9494	44.1788	0.9815	368.3471
-16.2480	0.1626	240.7656	157.5317	29.8952	31.8949	-133.3373	2.0643	10.0122	11.4951	2058.7253	280.4992	40.3386	0.9812	293.7519
-15.8486	0.1576	242.0426	234.8147	36.6181	53.1308	-66.2815	2.2274	10.8220	12.5813	3110.2533	454.7634	78.5228	0.9812	505.0877
-16.1998	0.1688	244.4710	70.5406	36.1328	77.3491	-115.2426	2.1478	10.5202	12.3894	3083.6841	409.1982	62.0929	0.9807	190.6180
-15.8036	0.1632	231.6274	212.9021	37.8019	69.9733	-79.3842	2.1444	10.6442	12.8454	3128.2961	415.6407	63.0638	0.9806	314.0423
-16.5099	0.1508	248.9516	284.2363	31.2616	46.0249	-116.6856	2.2045	10.8041	12.5742	3088.1350	439.4338	73.3617	0.9805	413.5206
-16.1864	0.1596	204.2729	133.7406	31.0944	49.1647	-47.7135	2.1389	10.4971	12.2529	2726.6015	379.0917	58.4874	0.9804	201.6518
-16.0754	0.1512	245.7223	109.5165	26.4699	13.8643	-174.4606	1.9741	9.6472	11.1153	1700.2345	221.2245	26.8107	0.9799	228.4951
-16.0152	0.1645	220.5861	266.5589	30.3429	40.7466	-77.3761	2.0968	10.1753	11.7328	2264.0328	314.6510	47.0834	0.9799	435.9147
-15.7217	0.1652	232.9154	338.4344	36.0414	42.9227	-185.4389	1.8934	9.4292	11.1641	1604.3338	185.5928	16.9671	0.9798	611.8209
-16.0837	0.1577	215.7142	195.1061	31.6797	59.2722	-65.8643	2.1491	10.6354	12.7515	3159.9645	423.4056	64.7063	0.9792	231.6980
-16.2597	0.1588	223.9996	436.5812	30.0704	38.5104	-131.7658	1.9299	9.4801	11.0692	1680.5480	203.0853	21.2457	0.9785	546.1740
-15.6982	0.1575	221.0801	257.7567	29.9880	44.4879	-104.9987	2.0895	10.2604	12.0656	2484.3049	332.5794	48.2010	0.9780	358.2232
-16.4015	0.1550	233.8305	241.0112	33.3752	36.7858	-53.6867	2.2372	10.7139	12.0939	2842.3851	429.1265	76.6264	0.9779	529.1252
-15.8144	0.1627	209.0042	212.5625	28.5868	34.6194	-112.3618	2.0047	9.8020	11.3693	1881.1010	243.9256	31.2029	0.9776	340.2033
-15.9453	0.1618	221.9747	198.2284	35.6559	66.0608	-56.8372	2.1481	10.6370	12.7758	3151.6916	422.8058	64.6991	0.9769	275.6860
-15.9352	0.1613	204.9044	171.6144	31.6727	51.2187	-82.4323	2.0801	10.2795	12.1747	2523.9470	330.5510	46.7308	0.9767	255.2892
-16.0785	0.1664	242.3487	228.6627	30.6165	62.4871	-70.3177	2.1453	10.6026	12.6146	3058.2972	412.5707	63.0208	0.9765	216.7416
-16.3112	0.1560	218.3832	179.3028	32.9021	60.8427	-88.3562	2.1474	10.6641	12.8763	3196.6854	423.0386	64.2097	0.9764	225.4325
-15.7541	0.1564	212.3584	46.7544	29.8403	74.0089	-73.8516	2.1984	10.8452	12.8041	3789.8545	508.0817	79.8969	0.9764	159.1765
-15.9945	0.1592	233.3132	211.2091	32.7940	63.0922	-76.8214	2.1721	10.7718	12.8936	3239.5824	446.6388	70.0339	0.9760	245.5070
-16.0091	0.1619	215.8053	329.7038	27.6060	31.5833	-103.4602	2.0302	9.8501	11.2472	1862.7618	250.0382	33.9840	0.9759	491.5864
-16.0912	0.1582	230.6657	214.6668	31.8426	55.5690	-79.8076	2.1676	10.7034	12.6317	3070.6816	422.1455	66.7499	0.9758	279.0105
-15.8332	0.1563	240.6225	200.8197	33.0074	79.1558	-73.2945	2.2144	11.1051	13.7957	4203.6432	560.9584	88.5171	0.9757	130.8936
-16.2706	0.1574	222.5966	168.9059	34.3157	37.6110	-18.2867	2.2189	10.6566	11.9639	2797.1898	419.6316	73.5135	0.9752	333.3090
-16.0760	0.1661	254.5111	214.6610	28.2717	64.1952	-71.3398	2.1757	10.7641	12.8145	3277.1472	452.6491	71.1346	0.9751	136.3038
-16.2015	0.1709	236.6981	176.0868	32.8121	67.8015	-58.3287	2.1329	10.5884	12.6098	2978.5348	397.7086	59.6327	0.9749	193.4143
-16.0400	0.1542	252.2138	229.0410	30.7248	51.4981	-51.5743	2.2823	11.1202	12.7893	3545.0797	528.6489	95.4577	0.9748	355.3423
-16.2200	0.1554	224.2413	205.0094	32.6658	41.9399	-118.8709	2.1083	10.3478	12.0710	2476.3650	337.5448	50.6127	0.9748	356.2834
-16.2737	0.1662	227.8399	153.4076	31.4377	69.6710	-71.2436	2.1363	10.6733	12.9297	3244.3285	419.9451	62.1290	0.9745	157.1889
-15.8800	0.1650	222.4102	277.6886	33.6268	26.9923	-91.9175	2.1175	10.0652	11.2867	1929.9320	280.2684	44.8754	0.9742	715.0976
-16.0369	0.1650	259.7185	186.1485	28.6985	44.8928	-127.6715	2.1231	10.3721	12.0801	2536.8198	348.9762	53.5141	0.9742	254.7513
-16.4453	0.1647	232.1495	128.2071	32.7361	80.1372	-76.1096	2.1654	10.9161	13.5087	3754.7050	478.8862	71.6635	0.9740	142.3458
-16.3151	0.1565	241.8892	335.6910	32.8325	32.7165	-126.0676	2.1781	10.3688	11.6835	2213.7839	326.9336	55.0928	0.9735	746.9920
-16.1545	0.1644	239.0396	236.1053	30.6216	58.0095	-78.3673	2.1402	10.5704	12.4989	2927.7648	398.4748	60.8857	0.9734	253.0331
-15.9687	0.1574	267.1877	164.5896	33.3848	47.8772	-130.4656	2.2038	10.7799	12.4874	2962.5178	424.4806	71.3817	0.9732	274.5969
-15.8600	0.1538	249.6905	239.9702	33.6913	78.8064	-53.6729	2.2545	11.2511	13.8571	4476.6228	617.0688	102.5635	0.9730	174.7167
-16.3222	0.1567	242.5190	326.2245	31.7365	46.9917	-122.6471	2.1153	10.3916	12.1898	2582.4326	356.7860	53.7543	0.9729	455.4133
-16.2204	0.1612	224.6949	241.9349	31.3287	55.5181	-96.1464	2.0941	10.3542	12.3969	2721.3374	359.9891	51.6291	0.9729	274.6718
-15.8305	0.1550	189.5399	231.0524	36.2354	3.7172	-77.3403	2.1241	9.8993	10.7327	1833.8523	291.1492	35.9114	0.9728	774.4944
-15.7504	0.1646	246.3241	274.4880	32.7866	57.2359	-79.0727	2.1572	10.5703	12.4439	2880.8979	402.6840	63.7759	0.9727	406.9066
-16.0654	0.1614	234.6945	274.1210	33.6230	43.4338	-78.3507	2.1670	10.4730	12.0437	2537.2708	372.5714	61.2884	0.9726	559.1993
-16.0189	0.1726	207.9903	315.5084	32.7265	39.1864	-105.0133	1.9659	9.5805	11.1241	1660.3555	210.5157	25.0083	0.9726	548.5191
-16.1944	0.1562	234.0283	226.3598	35.7482	50.8241	-125.7064	2.1335	10.5328	12.4103	2697.6899	372.1631	57.0909	0.9721	397.2816
-15.8927	0.1572	232.3980	259.8093	27.2579	44.6762	-97.7811	2.1210	10.4048	12.1991	2672.2263	368.6246	55.7087	0.9720	284.2524
-16.2156	0.1547	245.2901	197.1090	35.5002	55.7795	-43.5349	2.2701	11.1068	12.8142	3495.8785	517.8205	92.4304	0.9718	341.5280
-16.2750	0.1661	232.2887	165.8201	26.5494	75.9472	-65.8668	2.1489	10.8299	13.4979	3855.5326	483.6233	70.3220	0.9718	67.2840
-15.9408	0.1530	217.8340	243.0786	37.4522	56.6306	-110.0742	2.1336	10.5952	12.6614	2914.8160	392.6575	59.4393	0.9714	420.3253
-16.0620	0.1693	239.6971	268.6535	31.3078	48.8107	-65.4027	2.1293	10.3476	11.9666	2516.4828	352.4922	55.0329	0.9713	431.8100
-15.6592	0.1523	223.9104	182.9034	29.9196	65.4295	-69.3214	2.2067	11.0201	13.4154	3902.6216	523.2092	83.5468	0.9711	160.0035
-15.7001	0.1615	226.3812	189.3964	38.4975	64.5285	-53.9744	2.1677	10.7136	12.6958	3093.3728	426.0104	67.6269	0.9709	336.4022
-16.0043	0.1598	220.1782	264.9253	30.9612	48.9215	-75.3968	2.1196	10.4024	12.2094	2646.5204	365.9810	55.3669	0.9708	370.4270
-15.6140	0.1576	237.0272	161.4168	31.8746	61.5953	-102.0885	2.1749	10.8001	12.9879	3255.5577	446.1653	70.0862	0.9707	203.0261
-15.9428	0.1532	239.2452	175.6901	29.5155	50.8397	-100.2552	2.2011	10.8580	12.7697	3172.5570	453.8047	74.4809	0.9706	225.1008
-16.3957	0.1476	224.5642	33.9846	34.8329	43.5124	-88.3746	2.2126	10.7806	12.4670	3083.2830	444.3789	75.2901	0.9704	18.2645
-15.5410	0.1632	239.5908	214.8193	30.5904	73.8462	-44.0819	2.1807	10.8706	13.2319	3755.1849	502.1583	77.9563	0.9703	133.5720
-16.0563	0.1680	253.2389	489.6396	29.0377	48.6751	-99.2363	2.0593	10.0559	11.6175	2189.8282	297.1922	41.9037	0.9700	406.4408
-15.9201	0.1607	231.8210	333.2091	32.8802	32.4907	-125.0276	2.1190	10.1089	11.4583	1984.7865	282.5918	44.5694	0.9698	737.2512
-15.8010	0.1533	259.0093	289.9891	33.0866	28.7901	-138.1128	2.2956	10.7093	11.7112	2322.6011	361.1557	68.0288	0.9698	881.6324
-15.6094	0.1560	251.8005	344.3764	24.2246	40.9630	-85.2168	2.1302	10.3179	11.7998	2523.3541	362.9760	56.8318	0.9694	317.4888
-16.0341	0.1596	233.7579	236.7956	33.7063	64.7302	-64.3102	2.1752	10.7837	12.9073	3294.0321	457.1994	72.1927	0.9692	287.9592
-16.1117	0.1650	217.0152	344.3407	30.5782	36.4633	-113.0572	2.0063	9.7772	11.2760	1813.5464	237.5990	30.7612	0.9691	545.8244
-15.7042	0.1618	234.3963	163.9198	29.8961	76.3360	-33.0497	2.2054	11.0413	13.4905	4084.2250	541.7898	85.7237	0.9691	104.1214
-16.4279	0.1568	238.6568	142.8956	28.0534	66.1228	-104.9858	2.1906	10.9335	13.4472	3756.5413	496.5007	77.6696	0.9690	153.1397
-15.7938	0.1574	206.9594	261.1918	29.2683	44.5158	-78.4772	2.0870	10.2599	12.0423	2511.2615	336.2488	48.5976	0.9690	348.3993
-16.1139	0.1591	249.7343	124.6961	27.5561	98.1272	-106.4733	2.2437	11.6008	15.5860	6829.7836	740.1998	108.5198	0.9690	152.8169
-16.2595	0.1545	222.5482	197.0035	31.1493	62.0022	-92.6214	2.1533	10.7204	13.0523	3342.8883	446.4803	67.7804	0.9689	199.1755
-15.7532	0.1664	207.8902	188.9621	31.3863	57.6475	-60.9577	2.0776	10.3081	12.2632	2614.1844	342.2128	47.9024	0.9689	238.3845
-15.3901	0.1618	221.9190	272.6315	33.0232	54.5325	-107.8033	2.0612	10.2118	12.2225	2527.9479	326.3170	44.7605	0.9686	371.2894
-16.4334	0.1524	231.6763	249.4502	29.4649	57.8255	-82.6229	2.1836	10.8228	13.0076	3467.8132	478.1104	75.7458	0.9685	217.8712
-15.7573	0.1578	236.0595	47.1715	28.3482	39.0949	-119.6576	2.1253	10.3646	12.0306	2529.1740	350.8513	54.3071	0.9685	128.5353
-16.1323	0.1565	232.0070	267.3703	33.3684	53.2182	-80.8281	2.1743	10.6965	12.5620	3023.9131	422.9624	68.1968	0.9681	412.0468
-16.1988	0.1531	210.2860	363.6566	33.5321	38.6127	-132.1469	2.0299	9.9556	11.6344	2040.6090	266.0083	35.4608	0.9681	616.3528
-15.8578	0.1637	236.4241	277.5759	26.5903	48.4760	-72.6922	2.1196	10.3910	12.1316	2680.9467	370.9959	56.0500	0.9679	266.0632
-15.9608	0.1653	228.4864	218.8284	27.4340	55.9772	-33.5819	2.1532	10.5768	12.4302	3050.6199	421.9322	65.9548	0.9673	205.4849
-16.0333	0.1641	249.0072	308.2841	30.5313	53.4453	-94.5625	2.1227	10.4225	12.2558	2702.5683	373.4617	56.6753	0.9672	362.9267
-15.9682	0.1552	219.3234	267.9498	38.3685	54.2974	-96.7829	2.1421	10.5638	12.4983	2798.0186	387.2645	60.1501	0.9670	527.8489
-16.1734	0.1569	230.5104	272.4084	30.1589	49.9090	-91.1885	2.1383	10.5488	12.4019	2845.4223	391.9386	60.2589	0.9669	331.6886
-15.8528	0.1579	238.5405	248.7177	34.3125	37.2787	-70.0264	2.2234	10.6845	12.0297	2663.7081	403.1672	71.4269	0.9668	626.4172
-16.0430	0.1684	250.3539	275.3067	32.3931	44.3514	-70.4821	2.1714	10.4508	11.9137	2505.6396	365.6538	61.1579	0.9668	574.9354
-16.1991	0.1691	258.9917	149.1292	29.4750	58.1641	-115.4112	2.1387	10.5798	12.5158	2813.0145	382.6311	58.5552	0.9667	190.6379
-15.8571	0.1720	246.3975	46.6439	33.6675	53.5537	-119.1845	2.0892	10.2103	11.8863	2359.9198	318.7572	46.6510	0.9666	117.7571
-15.9906	0.1544	259.8664	290.5951	34.1969	65.8793	-102.6920	2.2165	10.9815	13.2062	3663.2478	510.3840	84.3364	0.9665	335.3774
-16.1380	0.1750	249.4213	312.3360	28.8590	24.2449	-101.4694	2.1198	9.9617	10.9214	1686.1774	251.4608	40.8401	0.9664	732.4633
-16.2038	0.1552	244.9504	156.1894	31.6036	71.0633	-107.4419	2.2149	11.0806	13.6442	4003.5466	528.4908	84.7596	0.9663	163.4578
-15.8084	0.1614	221.4627	269.2249	31.6923	46.1037	-115.1377	2.0490	10.1209	11.9058	2268.8427	297.6834	40.6013	0.9663	393.0765
-15.6439	0.1647	237.9050	220.0056	29.4773	57.2728	-35.6231	2.1810	10.7014	12.5174	3141.8316	441.9111	71.7693	0.9662	261.3061
-16.1002	0.1619	228.4257	419.7385	30.9794	38.3055	-148.2693	1.8822	9.3275	10.8240	1488.7513	170.5159	15.0053	0.9659	561.9680
-15.6662	0.1612	235.1387	262.1191	31.1431	51.2734	-106.6042	2.1050	10.4058	12.2620	2617.7271	354.8342	52.3232	0.9656	342.5002
-15.7335	0.1705	219.0647	234.8639	27.4747	42.3560	-107.1335	1.9858	9.7609	11.4512	1938.6024	244.4300	29.7506	0.9654	282.0520
-15.9881	0.1677	236.1925	253.1217	27.2953	30.7289	-141.7431	1.9711	9.6453	11.0888	1702.4515	217.7834	26.2453	0.9650	380.0170
-16.3248	0.1640	253.8998	335.1374	28.4621	28.4799	-111.2653	2.1742	10.2400	11.2489	1982.9949	293.8913	49.8933	0.9649	688.7505
